material Group_Number_difference Pauling_EN Gordy_EN Mulliken_EN Mulliken_Mean_EN Pauling_Mean_EN Gordy_Mean_EN Sum_of_Valence_e- Atomic_number_sum Atomic_radius_sum Covalent_radius_sum Covalent_radius_ratio 2xcovalent_radius_difference Crystal_radius_sum Crystal_radius_ratio 2xcrystal_radius_difference Period_number_difference Quantum_number_sum Quantum_number_difference Martynov-Batsanov_EN Allred-Rochow_EN Martynov-Batsanov_Mean_EN Allred-Rochow_Mean_EN Martynov_Ionic_Character Atomic_radius_ratio Zungerradius_sum_ratio 2xZunger_radius_sum_difference Ionic_radius_ratio 2xionic_radius_difference Group_number_sum Family_number_sum
LuTl_group4 10 0.35 1.5206 0.1 3.15 1.445 5.4221 6 152 3.65 3.04 0.9487179490000001 0.16 2.03 0.970873786 0.06 0 3 1 0.49 0.6990000000000001 1.445 1.4395 0.05825901 0.921052632 0.663204748 2.27 0.921052632 0.3 16 8
FePt_group4 2 0.45 4.3018 1.54 4.83 2.055 5.5699 18 104 2.75 2.47 0.9 0.26 1.43 0.932432432 0.1 2 4 0 0.24 0.08 1.79 1.76 0.014296816 0.9642857140000001 0.7814814809999999 1.18 0.9642857140000001 0.1 18 7
TiGa_group4 9 0.27 1.0313 0.25 3.325 1.675 3.65155 7 53 2.7 2.58 0.954545455 0.12 1.51 0.986842105 0.02 0 3 1 0.16 0.376 1.78 1.568 0.006379564 0.9285714290000001 0.656976744 1.77 0.9285714290000001 0.2 17 8
TiGe_group4 10 0.47 1.5047 1.15 4.025 1.775 3.88825 8 54 2.65 2.54 0.924242424 0.2 1.28 0.706666667 0.44 0 3 1 0.13 0.614 1.925 1.6869999999999998 0.004216087 0.892857143 0.604651163 2.04 0.892857143 0.3 18 9
PdHg_group4 2 0.2 4.4589 0.46 4.68 2.1 6.01745 22 126 2.9 2.77 0.859060403 0.42 1.61 0.939759036 0.1 1 4 0 0.59 0.17 1.785 1.675 0.083345821 0.933333333 0.9836734690000001 0.08 0.933333333 0.2 22 8
MnGe_group4 7 0.46 1.2969 0.88 4.16 1.78 3.99215 11 57 2.65 2.39 0.959016393 0.1 1.34 0.6543209879999999 0.56 0 3 1 0.05 0.244 2.015 1.8719999999999999 0.000624805 0.892857143 0.7027027029999999 1.32 0.892857143 0.3 21 9
CuAu_group4 0 0.64 4.3154 1.29 5.125 2.22 5.8214 22 108 2.7 2.51 0.873134328 0.34 2.22 0.470198675 1.6 2 4 0 0.11 0.07 1.135 1.885 0.0030204290000000003 1.0 0.766917293 1.24 1.0 0.0 22 7
SnYb_group4 11 0.86 1.4083 1.2 3.7 1.53 5.29675 7 120 3.2 2.97 0.903846154 0.3 1.82 0.610619469 0.88 1 4 2 0.78 0.7340000000000001 1.49 1.4569999999999999 0.141097614 0.828571429 0.52367688 3.42 0.828571429 0.6 17 8
LiBi_group4 14 1.04 1.6065 1.68 3.85 1.5 4.02555 6 86 3.05 3.09 0.8957055209999999 0.34 2.07 0.7692307690000001 0.54 4 1 1 1.24 1.0979999999999999 1.52 1.4609999999999999 0.319140971 0.90625 0.8062093140000001 0.774 0.90625 0.3 16 6
TiHg_group4 8 0.46 5.111000000000001 1.46 4.18 1.77 5.6914 16 102 2.9 2.81 0.88590604 0.34 1.58 0.903614458 0.16 2 4 0 0.37 0.38 1.675 1.57 0.033645949 0.933333333 0.934108527 0.34 0.933333333 0.2 16 7
TiIr_group4 5 0.66 4.2986 1.95 4.425 1.87 5.2852 13 99 2.75 2.59 0.962121212 0.1 1.52 0.974025974 0.04 2 4 0 0.01 0.3 1.865 1.53 2.5e-05 0.9642857140000001 0.98173516 0.096 0.9642857140000001 0.1 13 7
InLu_group4 10 0.51 1.9487 0.0 3.1 1.525 5.20805 6 120 3.3 3.0 0.923076923 0.24 1.94 0.94 0.12 1 3 1 0.43 0.5660000000000001 1.415 1.3730000000000002 0.045172897999999996 0.8857142859999999 0.608308605 2.64 0.8857142859999999 0.4 16 8
YbPb_group4 11 0.7 1.2605 0.8 3.5 1.45 5.37065 7 152 3.55 3.03 0.942307692 0.18 2.62 0.758389262 0.72 0 4 2 0.82 0.764 1.51 1.472 0.154730696 0.9722222220000001 0.582172702 3.0 0.9722222220000001 0.1 17 8
CrPt_group4 4 0.62 4.4495 1.88 4.66 1.97 5.49605 16 102 2.75 2.48 0.907692308 0.24 1.5 0.9736842109999999 0.04 2 4 0 0.09 0.07 1.955 1.685 0.0020229510000000003 0.9642857140000001 0.9037037040000001 0.52 0.9642857140000001 0.1 16 7
CoPt_group4 1 0.4 4.2232 1.3 4.95 2.08 5.6092 19 105 2.7 2.46 0.892307692 0.28 1.28 0.72972973 0.4 2 4 0 0.19 0.12 1.815 1.78 0.008984397 1.0 0.748148148 1.36 1.0 0.0 19 7
ZnPt_group4 2 0.63 3.9693 1.15 5.025 1.965 5.73615 22 108 2.7 2.55 0.961538462 0.1 1.48 1.0 0.0 2 4 0 0.47 0.13 1.675 1.655 0.053727787 1.0 0.696296296 1.64 1.0 0.0 22 7
MnIr_group4 2 0.65 4.0908 1.68 4.56 1.875 5.3891 16 102 2.75 2.44 0.921259843 0.2 1.58 0.950617284 0.08 2 4 0 0.17 0.07 1.955 1.715 0.007198962 0.9642857140000001 0.844748858 0.816 0.9642857140000001 0.1 16 7
PtHg_group4 2 0.28 0.5261 0.69 5.255 2.14 7.98385 22 158 2.85 2.79 0.872483221 0.38 1.57 0.891566265 0.18 0 4 0 0.42 0.04 1.7 1.74 0.043141733 0.9 0.8925925929999999 0.58 0.9 0.3 22 8
EuPb_group4 11 1.8 0.2597 0.8 3.5 0.9 4.87025 7 145 3.65 3.32 0.794594595 0.76 2.8 0.879194631 0.36 0 4 2 0.77 0.764 1.535 1.472 0.13776291 0.972972973 0.530456853 3.7 0.972972973 0.1 17 8
MnPt_group4 3 0.73 4.3771 1.88 4.66 1.915 5.53225 17 103 2.75 2.47 0.9 0.26 1.55 0.9135802470000001 0.14 2 4 0 0.13 0.03 1.975 1.735 0.004216087 0.9642857140000001 0.8222222220000001 0.96 0.9642857140000001 0.1 17 7
NbIr_group4 4 0.6 3.9322 1.4 4.7 1.9 5.4684 14 118 2.8 2.61 0.947761194 0.14 1.55 0.987179487 0.02 1 4 0 0.16 0.27 1.95 1.545 0.006379564 0.931034483 0.952173913 0.264 0.931034483 0.2 14 8
NiPt_group4 0 0.37 4.1417 1.2 5.0 2.095 5.64995 20 106 2.7 2.45 0.884615385 0.3 1.44 0.9459459459999999 0.08 2 4 0 0.15 0.16 1.835 1.8 0.005609209 1.0 0.807407407 1.04 1.0 0.0 20 7
MgPt_group4 8 0.97 4.7463 1.85 4.675 1.795 5.34765 12 90 2.85 2.66 0.955882353 0.12 1.6 0.860465116 0.24 3 2 2 0.6 0.42700000000000005 1.61 1.5065 0.086068815 0.9 0.751851852 1.34 0.9 0.3 12 6
ScIn_group4 10 0.42 1.1609 0.24 3.22 1.57 3.65325 6 70 3.15 2.88 1.0 0.0 1.83 0.946808511 0.1 1 3 1 0.13 0.466 1.565 1.423 0.004216087 0.96875 0.745454545 1.4 0.96875 0.1 16 8
MgIn_group4 11 0.47 1.2592 0.65 3.425 1.545 3.6041 5 61 3.05 2.8 0.944444444 0.16 1.8 0.914893617 0.16 2 1 1 0.32 0.363 1.47 1.4745 0.025275098 0.967741935 0.990243902 0.04 0.967741935 0.1 15 7
NaBi_group4 14 1.09 2.291 1.84 3.77 1.475 3.6833 6 94 3.4 3.0 0.9480519479999999 0.16 2.33 0.991452991 0.02 3 1 1 1.25 1.141 1.515 1.4395 0.32336615399999996 0.8888888890000001 0.7535849059999999 1.306 0.8888888890000001 0.4 16 6
ZrHg_group4 8 0.67 4.7948 1.27 4.275 1.665 5.8495 16 120 3.05 2.94 0.973154362 0.08 1.69 0.9651162790000001 0.06 1 4 0 0.21 0.44 1.595 1.54 0.010964446999999999 0.967741935 0.853097345 0.83 0.967741935 0.1 16 8
MnNi_group4 3 0.36 0.2354 0.68 4.06 1.73 3.4614 17 53 2.75 2.32 0.982905983 0.04 1.51 0.864197531 0.22 0 4 0 0.28 0.13 1.9 1.815 0.019409169 0.9642857140000001 0.981981982 0.08 0.9642857140000001 0.1 17 6
CaSn_group5 12 0.96 1.5798 2.1 3.25 1.48 3.8027 6 70 3.25 3.15 0.810344828 0.66 1.83 0.605263158 0.9 1 1 1 0.71 0.79 1.525 1.429 0.11840719300000001 0.805555556 0.6266666670000001 2.24 0.805555556 0.7 16 7
SiLu_group5 11 0.63 1.9972 1.67 3.935 1.585 5.1838 7 85 2.85 2.67 0.711538462 0.9 1.4 0.4 1.2 3 3 1 0.78 0.826 1.59 1.5030000000000001 0.141097614 0.628571429 0.421364985 3.9 0.628571429 1.3 17 9
HfPt_group5 6 0.98 1.3504 1.8 4.7 1.79 7.0456 14 150 2.9 2.74 0.9027777779999999 0.28 1.59 0.870588235 0.22 0 4 0 0.18 0.56 1.82 1.44 0.008067283 0.870967742 0.927835052 0.42 0.870967742 0.4 14 8
GeGd_group5 11 0.81 0.4736 1.5 3.85 1.605 4.8774 7 96 3.05 2.83 0.757763975 0.78 1.61 0.49074074100000004 1.1 2 4 2 0.89 0.904 1.545 1.5419999999999998 0.17965065600000002 0.694444444 0.39897698200000004 4.7 0.694444444 1.1 17 9
NdPt_group5 7 1.14 3.0056 2.5 4.35 1.71 6.218 13 138 3.2 3.14 0.706521739 1.08 2.04 0.569230769 1.12 0 5 1 0.71 0.63 1.555 1.405 0.11840719300000001 0.72972973 0.6766917290000001 2.58 0.72972973 1.0 13 7
InI_group5 4 0.88 1.6982 3.66 4.93 2.22 5.0828 10 102 2.95 2.77 0.9236111109999999 0.22 3.0 0.45631068 2.24 0 2 0 1.13 0.703 2.195 2.0075 0.27328797899999996 0.9032258059999999 0.7731707320000001 0.93 0.9032258059999999 0.3 30 13
ScGa_group5 10 0.45 1.0944 0.14 3.27 1.585 3.62 6 52 2.9 2.7 0.875 0.36 1.65 0.853932584 0.26 0 3 1 0.2 0.5660000000000001 1.6 1.473 0.009950166 0.8125 0.616363636 2.11 0.8125 0.6 16 8
CaGe_group5 12 1.01 1.6278 2.4 3.4 1.505 3.8267 6 52 3.05 2.96 0.701149425 1.04 1.67 0.46491228100000004 1.22 0 1 1 0.82 0.96 1.58 1.514 0.154730696 0.694444444 0.52 2.88 0.694444444 1.1 16 8
CePt_group5 7 1.16 3.1474 2.5 4.35 1.7 6.1471 13 136 3.2 2.95 0.787878788 0.7 1.89 0.643478261 0.82 0 5 1 0.81 0.63 1.505 1.405 0.151279196 0.72972973 0.6 3.6 0.72972973 1.0 13 7
ITl_group5 4 1.04 1.2701 3.56 4.98 2.14 5.29685 10 134 3.3 2.81 0.8986486490000001 0.3 3.09 0.5 2.06 1 2 0 1.07 0.57 2.225 2.074 0.24890639899999997 0.736842105 0.70917226 1.3 0.736842105 1.0 30 13
ScGe_group5 11 0.65 1.5678 1.26 3.97 1.685 3.8567 7 53 2.85 2.66 0.8472222220000001 0.44 1.42 0.595505618 0.72 0 3 1 0.49 0.804 1.745 1.5919999999999999 0.05825901 0.78125 0.567272727 2.38 0.78125 0.7 17 9
BRu_group5 5 0.16 0.9283 0.21 4.395 2.12 4.13095 11 49 2.15 2.07 0.6559999999999999 0.86 1.07 0.304878049 1.14 3 3 1 0.07 0.511 1.935 1.7955 0.00122425 0.653846154 0.305182342 3.62 0.653846154 0.9 21 10
BMo_group5 7 0.12 1.0403 0.39 4.095 2.1 4.07495 9 47 2.3 2.12 0.630769231 0.96 1.04 0.316455696 1.08 3 3 1 0.04 0.581 1.92 1.7605 0.00039992 0.5862068970000001 0.292279412 3.85 0.5862068970000001 1.2 19 10
BNb_group5 8 0.44 1.0928 0.29 4.145 1.82 4.0487 8 46 2.3 2.16 0.611940299 1.04 1.03 0.320512821 1.06 3 3 1 0.13 0.6409999999999999 1.965 1.7305 0.004216087 0.5862068970000001 0.288043478 3.93 0.5862068970000001 1.2 18 10
BRh_group5 4 0.24 0.8689 0.01 4.295 2.16 4.16065 12 50 2.2 2.07 0.6559999999999999 0.86 1.06 0.308641975 1.12 3 3 1 0.09 0.491 1.945 1.8055 0.0020229510000000003 0.62962963 0.31547619 3.45 0.62962963 1.0 22 10
BTa_group5 8 0.54 1.9787 0.18 4.2 1.77 5.58445 8 78 2.3 2.16 0.611940299 1.04 1.03 0.320512821 1.06 4 3 1 0.04 0.711 1.92 1.6955 0.00039992 0.5862068970000001 0.284946237 3.99 0.5862068970000001 1.2 18 10
BNi_group5 3 0.13 1.016 0.11 4.345 1.975 4.0871 13 33 2.2 1.97 0.713043478 0.66 0.95 0.35714285700000004 0.9 2 3 1 0.14 0.171 1.83 1.9655 0.004888015 0.62962963 0.364678899 2.77 0.62962963 1.0 23 9
CaAu_group5 9 1.54 4.9663 3.57 3.985 1.77 5.49595 13 99 3.15 3.08 0.7701149429999999 0.8 2.65 0.754966887 0.74 2 2 2 0.02 0.8859999999999999 1.18 1.4769999999999999 0.0001 0.75 0.8866666670000001 0.68 0.75 0.9 13 6
CaAg_group5 9 0.93 0.8394 2.24 3.32 1.465 3.4325 13 67 3.4 3.08 0.7701149429999999 0.8 2.43 0.88372093 0.3 1 0 0 0.1 0.836 1.12 1.452 0.0024968779999999997 0.8888888890000001 0.791666667 1.25 0.8888888890000001 0.4 13 6
LaPt_group5 7 1.18 3.2039999999999997 2.5 4.35 1.69 6.1188 13 135 3.3 2.99 0.7692307690000001 0.78 2.1 0.544117647 1.24 0 4 0 0.56 0.63 1.63 1.405 0.075405485 0.692307692 0.876623377 0.76 0.692307692 1.2 13 7
BCr_group5 7 0.38 1.3238 0.57 4.005 1.85 3.9332 9 29 2.25 2.0 0.6949152540000001 0.72 1.01 0.328947368 1.02 2 3 1 0.1 0.401 1.95 1.8505 0.0024968779999999997 0.607142857 0.325819672 3.29 0.607142857 1.1 19 9
BV_group5 8 0.41 1.393 0.69 3.945 1.835 3.8986 8 28 2.2 2.04 0.672131148 0.8 0.93 0.367647059 0.86 2 3 1 0.32 0.521 2.06 1.7905 0.025275098 0.62962963 0.32716049399999997 3.27 0.62962963 1.0 18 9
CaZn_group5 10 0.65 0.7387 2.25 3.325 1.325 3.38215 14 50 3.15 2.99 0.718390805 0.98 1.88 0.649122807 0.8 0 2 2 0.27 0.556 1.305 1.3119999999999998 0.018059929 0.75 0.6266666670000001 2.24 0.75 0.9 14 5
CaGa_group5 11 0.81 1.1544 1.0 2.7 1.405 3.59 5 51 3.1 3.0 0.7241379309999999 0.96 1.9 0.666666667 0.76 0 1 1 0.53 0.722 1.435 1.395 0.067815945 0.7222222220000001 0.565 2.61 0.7222222220000001 1.0 15 7
SnEu_group5 11 1.96 0.4075 1.2 3.7 0.98 4.79635 7 113 3.3 3.26 0.762162162 0.88 2.0 0.526717557 1.24 1 4 2 0.73 0.7340000000000001 1.515 1.4569999999999999 0.124731865 0.783783784 0.47715736 4.12 0.783783784 0.8 17 8
SnLa_group5 11 0.86 0.0758 1.2 3.7 1.53 4.5547 7 107 3.4 3.1 0.834319527 0.56 2.05 0.5073529410000001 1.34 1 3 1 0.53 0.7340000000000001 1.615 1.4569999999999999 0.067815945 0.7435897440000001 0.61038961 2.4 0.7435897440000001 1.0 17 8
SnBa_group5 12 1.07 0.1227 1.9 3.35 1.425 4.53125 6 106 3.6 3.39 0.712121212 1.14 2.18 0.46308724799999995 1.6 1 1 1 0.8 0.943 1.48 1.3525 0.147856211 0.674418605 0.5526161079999999 3.0439999999999996 0.674418605 1.4 16 7
BaPb_group5 12 0.91 0.2705 1.5 3.15 1.345 4.60515 6 138 3.95 3.45 0.742424242 1.02 2.98 1.0 0.0 0 1 1 0.84 0.973 1.5 1.3675 0.16171739699999998 0.837209302 0.614344503 2.6239999999999997 0.837209302 0.7 16 7
PrPt_group5 7 1.15 3.0813 2.5 4.35 1.705 6.18015 13 137 3.2 2.95 0.787878788 0.7 2.06 0.560606061 1.16 0 5 1 0.81 0.63 1.505 1.405 0.151279196 0.72972973 0.602678571 3.56 0.72972973 1.0 13 7
GeTb_group5 11 0.81 0.5974 1.5 3.85 1.605 4.9393 7 97 3.0 2.81 0.767295597 0.74 1.71 0.44915254200000004 1.3 2 4 2 0.79 0.904 1.595 1.5419999999999998 0.144462198 0.7142857140000001 0.40102827799999996 4.66 0.7142857140000001 1.0 17 9
SiYb_group5 11 0.8 1.8157 1.67 3.935 1.5 5.09305 7 84 2.85 2.67 0.711538462 0.9 1.53 0.353982301 1.46 3 4 2 0.88 0.826 1.54 1.5030000000000001 0.17601256699999998 0.628571429 0.395543175 4.34 0.628571429 1.3 17 9
GaPm_group5 10 0.66 0.6334 0.1 3.15 1.48 4.4839 6 92 3.15 2.89 0.773006135 0.74 2.04 0.59375 1.04 2 4 2 0.55 0.6659999999999999 1.425 1.423 0.072836172 0.7027027029999999 0.42481203 4.59 0.7027027029999999 1.1 16 8
RhLa_group5 6 1.18 0.7906 1.2 3.7 1.69 4.1215 12 102 3.3 2.94 0.73964497 0.88 2.17 0.595588235 1.1 1 4 0 0.64 0.47 1.67 1.325 0.09733158800000001 0.692307692 0.818181818 1.12 0.692307692 1.2 12 7
RhCe_group5 6 1.16 0.8472 1.2 3.7 1.7 4.1498 12 103 3.2 2.9 0.757575758 0.8 1.96 0.7043478259999999 0.68 1 5 1 0.89 0.47 1.545 1.325 0.17965065600000002 0.72972973 0.56 3.96 0.72972973 1.0 12 7
RhPr_group5 6 1.15 0.9133 1.2 3.7 1.705 4.18285 12 104 3.2 2.9 0.757575758 0.8 2.13 0.613636364 1.02 1 5 1 0.89 0.47 1.545 1.325 0.17965065600000002 0.72972973 0.5625 3.92 0.72972973 1.0 12 7
RhNd_group5 6 1.14 0.9890000000000001 1.2 3.7 1.71 4.2207 12 105 3.2 3.09 0.679347826 1.18 2.11 0.623076923 0.98 1 5 1 0.79 0.47 1.595 1.325 0.144462198 0.72972973 0.6315789470000001 2.94 0.72972973 1.0 12 7
NiGd_group5 7 0.71 1.5351 1.3 3.75 1.555 4.34665 13 92 3.15 2.76 0.7142857140000001 0.92 1.78 0.648148148 0.76 2 5 1 0.66 0.79 1.43 1.485 0.103179905 0.75 0.5575447570000001 3.46 0.75 0.9 13 6
NiSm_group5 7 0.74 1.3164 1.3 3.75 1.54 4.2373 13 90 3.2 2.77 0.7098765429999999 0.94 1.8 0.636363636 0.8 2 5 1 0.56 0.79 1.48 1.485 0.075405485 0.72972973 0.526570048 3.92 0.72972973 1.0 13 6
GaNd_group5 10 0.67 0.5479999999999999 0.1 3.15 1.475 4.4412 6 91 3.15 3.1 0.6847826090000001 1.16 2.06 0.584615385 1.08 2 4 2 0.5 0.6659999999999999 1.45 1.423 0.060586937 0.7027027029999999 0.42481203 4.59 0.7027027029999999 1.1 16 8
NiNd_group5 7 0.77 1.1361 1.3 3.75 1.525 4.14715 13 88 3.2 2.99 0.625 1.38 2.0 0.538461538 1.2 2 5 1 0.56 0.79 1.48 1.485 0.075405485 0.72972973 0.546365915 3.62 0.72972973 1.0 13 6
NiPr_group5 7 0.78 1.0604 1.3 3.75 1.52 4.1093 13 87 3.2 2.8 0.696969697 1.0 2.02 0.53030303 1.24 2 5 1 0.66 0.79 1.43 1.485 0.103179905 0.72972973 0.48660714299999996 4.6 0.72972973 1.0 13 6
NiCe_group5 7 0.79 0.9943 1.3 3.75 1.515 4.07625 13 86 3.2 2.8 0.696969697 1.0 1.85 0.608695652 0.9 2 5 1 0.66 0.79 1.43 1.485 0.103179905 0.72972973 0.484444444 4.64 0.72972973 1.0 13 6
NiLa_group5 7 0.81 0.9377 1.3 3.75 1.505 4.04795 13 85 3.3 2.84 0.680473373 1.08 2.06 0.514705882 1.32 2 4 0 0.41 0.79 1.555 1.485 0.041154191 0.692307692 0.707792208 1.8 0.692307692 1.2 13 6
SiSr_group5 12 0.95 0.8264 2.77 3.385 1.425 3.772 6 52 3.1 3.02 0.581151832 1.6 1.72 0.303030303 1.84 2 1 1 0.85 0.953 1.555 1.4395 0.165251669 0.55 0.442367601 3.58 0.55 1.8 16 8
GaGd_group5 10 0.61 0.9470000000000001 0.1 3.15 1.505 4.6407 6 95 3.1 2.87 0.7826086959999999 0.7 1.84 0.703703704 0.64 2 4 2 0.6 0.6659999999999999 1.4 1.423 0.086068815 0.7222222220000001 0.43350383600000003 4.43 0.7222222220000001 1.0 16 8
GaTb_group5 10 0.61 1.0708 0.1 3.15 1.505 4.7026 6 96 3.05 2.85 0.79245283 0.66 1.94 0.644067797 0.84 2 4 2 0.5 0.6659999999999999 1.45 1.423 0.060586937 0.7428571429999999 0.43573264799999994 4.39 0.7428571429999999 0.9 16 8
GaDy_group5 10 0.59 1.2042 0.1 3.15 1.515 4.7693 6 97 3.05 2.85 0.79245283 0.66 1.81 0.7238095240000001 0.58 2 4 2 0.55 0.6659999999999999 1.425 1.423 0.072836172 0.7428571429999999 0.461852861 3.95 0.7428571429999999 0.9 16 8
GaSm_group5 10 0.64 0.7283 0.1 3.15 1.49 4.53135 6 93 3.15 2.88 0.7777777779999999 0.72 1.86 0.690909091 0.68 2 4 2 0.5 0.6659999999999999 1.45 1.423 0.060586937 0.7027027029999999 0.40942029 4.89 0.7027027029999999 1.1 16 8
GaHo_group5 10 0.58 1.3471 0.1 3.15 1.52 4.84075 6 98 3.05 2.84 0.797468354 0.64 1.8 0.7307692309999999 0.56 2 4 2 0.5 0.6659999999999999 1.45 1.423 0.060586937 0.7428571429999999 0.464383562 3.91 0.7428571429999999 0.9 16 8
GaPr_group5 10 0.68 0.4723 0.1 3.15 1.47 4.40335 6 90 3.15 2.91 0.763636364 0.78 2.08 0.575757576 1.12 2 4 2 0.6 0.6659999999999999 1.4 1.423 0.086068815 0.7027027029999999 0.37834821399999996 5.57 0.7027027029999999 1.1 16 8
GaLa_group5 10 0.71 0.3496 0.1 3.15 1.455 4.342 6 88 3.25 2.95 0.74556213 0.86 2.12 0.558823529 1.2 2 3 1 0.35 0.6659999999999999 1.525 1.423 0.030160805 0.666666667 0.550324675 2.77 0.666666667 1.3 16 8
SrPb_group5 12 0.85 1.3816 1.9 2.95 1.375 4.0496 6 120 3.8 3.38 0.769633508 0.88 2.81 0.88590604 0.34 1 1 1 0.79 0.8909999999999999 1.525 1.4085 0.144462198 0.9 0.651090343 2.24 0.9 0.4 16 7
SiY_group5 11 0.68 0.7809 1.58 3.98 1.56 3.79475 7 53 2.9 2.73 0.685185185 1.02 1.44 0.384615385 1.28 2 3 1 0.57 0.7959999999999999 1.695 1.518 0.078013779 0.611111111 0.48299319700000004 3.04 0.594594595 1.5 17 9
YPd_group5 7 0.98 0.3837 1.26 3.82 1.71 3.59615 13 85 3.2 2.9 0.7901234570000001 0.68 1.82 0.75 0.52 0 4 0 0.67 0.47 1.745 1.355 0.10615688 0.7777777779999999 0.833333333 0.98 0.756756757 0.9 13 7
SrSn_group5 12 1.01 1.2338 2.3 3.15 1.455 3.9757 6 88 3.45 3.32 0.738219895 1.0 2.01 0.522727273 1.26 0 1 1 0.75 0.861 1.505 1.3935 0.131184944 0.725 0.5856697820000001 2.66 0.725 1.1 16 7
SiZr_group5 10 0.57 0.7331 1.13 4.205 1.615 3.81865 8 54 2.65 2.56 0.765517241 0.68 1.26 0.46511627899999997 0.92 2 3 1 0.28 0.596 1.84 1.618 0.019409169 0.709677419 0.5026548670000001 2.81 0.709677419 0.9 18 10
SiBa_group5 12 1.01 0.2847 2.37 3.585 1.395 4.32755 6 70 3.25 3.09 0.560606061 1.74 1.89 0.268456376 2.18 3 1 1 0.9 1.035 1.53 1.3985 0.18331351699999998 0.511627907 0.417401529 3.964 0.511627907 2.1 16 8
SrPd_group5 8 1.25 0.4292 2.45 3.225 1.575 3.5734 12 84 3.4 3.19 0.670157068 1.26 2.1 0.590909091 1.08 0 2 2 0.95 0.627 1.605 1.2765 0.20198269800000002 0.7 0.763239875 1.52 0.7 1.2 12 6
GaCe_group5 10 0.69 0.4062 0.1 3.15 1.465 4.3703 6 89 3.15 2.91 0.763636364 0.78 1.91 0.660869565 0.78 2 4 2 0.6 0.6659999999999999 1.4 1.423 0.086068815 0.7027027029999999 0.376666667 5.61 0.7027027029999999 1.1 16 8
BrIn_group5 4 1.18 2.1742 4.49 5.345 2.37 5.3208 10 84 2.7 2.58 0.791666667 0.6 2.76 0.516483516 1.76 1 2 0 1.2 1.0290000000000001 2.23 2.1705 0.302323674 0.7419354840000001 0.585365854 1.7 0.7419354840000001 0.8 30 13
SiCa_group5 12 0.9 1.1724 2.57 3.485 1.45 3.5989999999999998 6 34 2.9 2.85 0.637931034 1.26 1.54 0.350877193 1.48 1 1 1 0.81 0.882 1.575 1.475 0.151279196 0.611111111 0.47333333299999997 3.16 0.611111111 1.4 16 8
SiTm_group5 11 0.65 1.6439 1.67 3.935 1.575 5.00715 7 83 2.85 2.67 0.711538462 0.9 1.42 0.39215686299999997 1.24 3 4 2 0.78 0.826 1.59 1.5030000000000001 0.141097614 0.628571429 0.394444444 4.36 0.628571429 1.3 17 9
AlHf_group5 9 0.31 2.8467 0.57 3.515 1.455 4.94705 7 85 2.8 2.62 0.819444444 0.52 1.38 0.623529412 0.64 3 3 1 0.09 0.45299999999999996 1.685 1.3865 0.0020229510000000003 0.806451613 0.575601375 2.47 0.806451613 0.6 17 9
AlZr_group5 9 0.28 0.0716 0.41 3.435 1.47 3.4879 7 53 2.8 2.63 0.813793103 0.54 1.39 0.61627907 0.66 2 3 1 0.06 0.293 1.67 1.4665 0.000899595 0.806451613 0.592920354 2.3 0.806451613 0.6 17 9
ZrPd_group5 6 0.87 0.3359 0.81 4.045 1.765 3.62005 14 86 2.95 2.73 0.8827586209999999 0.34 1.64 0.9069767440000001 0.16 0 4 0 0.38 0.27 1.89 1.455 0.035456166000000004 0.9032258059999999 0.867256637 0.75 0.9032258059999999 0.3 14 8
GaY_group5 10 0.59 0.7629 0.01 3.195 1.515 3.78575 6 70 3.1 2.88 0.7777777779999999 0.72 1.8 0.7307692309999999 0.56 1 3 1 0.29 0.636 1.555 1.4380000000000002 0.020805516 0.7222222220000001 0.576530612 2.49 0.7027027029999999 1.1 16 8
NiHf_group5 6 0.61 2.7913 0.6 4.1 1.605 4.97475 14 100 2.9 2.59 0.7986111109999999 0.58 1.55 0.8235294120000001 0.3 2 4 0 0.03 0.72 1.745 1.52 0.000224975 0.870967742 0.749140893 1.46 0.870967742 0.4 14 7
SiSc_group5 11 0.54 1.1124 1.43 4.055 1.63 3.6289999999999996 7 35 2.7 2.55 0.770833333 0.66 1.29 0.449438202 0.98 1 3 1 0.48 0.726 1.74 1.5530000000000002 0.055972517 0.6875 0.516363636 2.66 0.6875 1.0 17 9
PdBa_group5 8 1.31 0.6819 2.05 3.425 1.545 4.12895 12 102 3.55 3.26 0.646464646 1.4 2.27 0.523489933 1.42 1 2 2 1.0 0.7090000000000001 1.58 1.2355 0.221199217 0.651162791 0.720164609 1.9040000000000001 0.651162791 1.5 12 6
GaEu_group5 10 1.81 0.8329 0.1 3.15 0.905 4.58365 6 94 3.15 3.11 0.681081081 1.18 2.07 0.580152672 1.1 2 4 2 0.55 0.6659999999999999 1.425 1.423 0.072836172 0.7027027029999999 0.43020304600000003 4.49 0.7027027029999999 1.1 16 8
PdCe_group5 7 1.08 0.7854 1.35 3.775 1.66 4.1807 13 104 3.25 2.93 0.775757576 0.74 1.93 0.67826087 0.74 1 5 1 0.98 0.5 1.59 1.34 0.213450798 0.756756757 0.544444444 4.1 0.756756757 0.9 13 7
CoY_group5 6 0.66 0.0933 1.11 3.745 1.55 3.45095 12 66 3.15 2.78 0.716049383 0.92 1.58 0.519230769 1.0 1 4 0 0.31 0.72 1.565 1.48 0.023738697000000003 0.75 0.68707483 1.84 0.72972973 1.0 12 6
